"groceries_index","cpi_index",cpi_and_rent_index
68.83591952502806,68.261964624414,46.8984269554
32.1060583145246,40.12516157454229,27.4579768226
65.37069619051262,73.31132234125135,70.6689299845
66.1657818982263,76.57035235436813,55.0501807389
66.1657818982263,76.57035235436813,55.0501807389
75.94622992754685,70.19846093324605,54.2407425703
67.72844620320998,71.13147272661628,62.4951451215
60.13425288744118,59.13468225327876,48.2645715975
72.3050616427413,83.07255283544411,49.0977607903
65.37069619051262,73.31132234125135,70.6689299845
51.375608816365514,68.7016185869489,49.9953377915
77.61575765218402,77.77394018089255,55.6075613899
21.58245125668312,21.033160801695537,13.4767969445
60.171138002145405,66.46124983838601,46.6365957549
67.85235482424685,75.46257115907765,54.8077517151
49.828394122086884,55.06638137464337,36.1992790515
61.85025118629904,67.70342324948253,49.9283091815
52.95760019893262,63.99808586777659,59.5901830357
73.89978415150267,77.44569300550394,78.2845716865
53.80295916647696,60.02648031252848,41.5388789481
73.89978415150267,77.44569300550394,78.2845716865
86.30808346184384,82.2476974358723,62.6862581056
69.83249041225056,71.4105695569597,59.73029618
25.64146309409951,23.56028249548776,14.5594043978
74.75695470414315,78.61805980260789,62.6509236856
31.079687654941228,32.24684868006232,21.2083356607
20.82682024756283,25.339318016901945,15.7289951281
52.75815264976751,64.21342039096956,40.3825435471
66.9114594773776,65.12205337330758,47.8323929514
38.757541378346374,51.452464642291915,46.347607369
39.723461388099906,51.86005266712914,35.4143188717
62.142811674436246,62.42938910148287,41.7232990815
64.23538625761303,68.0113205475039,58.7789006642
21.433440746107244,25.50123173403696,14.9043684236
37.23924675049326,50.44730206377164,32.8451008728
32.446816674404964,40.76874046580165,29.5993747517
65.9266272164014,67.78830465255264,54.4199676015
48.43702051171551,58.925726082373586,36.435950024
57.60870613601063,62.11071033531614,46.2176111208
69.23550787323578,71.21596357913178,61.4169224595
94.84126165265376,92.38599088931353,100.06121769
57.80876295664977,64.3053917764759,54.4599021473
72.35652989476394,74.98824088615899,59.2382379624
67.36363719651823,72.20444203031595,48.3896139365
56.256514132739554,60.66488859217003,43.4145652325
127.40521849707712,131.24009648261156,90.5873185687
80.35334014342097,81.30885424731072,65.6073896137
24.30064335928805,24.09466151101929,14.5994277192
22.399060651467764,25.164827766725367,15.0491941375
29.78186622413277,36.11399042713726,23.4644759788
72.35652989476394,74.98824088615899,59.2382379624
73.10456678979133,73.16267738261108,63.7935518652
58.79765083436524,67.84697544055783,46.8208146997
58.62158604676747,63.693328408564874,50.8426814048
80.92018810862076,80.63755904108868,64.2703109513
